Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Giovanna Ortega,competitions-view?id=434,Giovanna Ortega,1994,09/20/2014,IRON WARS,1.,R-JR,-60,60.00,117.5,,,57.5,,,137.5,,,312.5,348.41
Giovanna Ortega,competitions-view?id=545,Giovanna Ortega,1994,09/28/2013,5th Annual Iron Wars,-,R-JR,-60,60.00,48.8,,,29.5,,,62.4,,,140.6,156.77
Megan Melendez,competitions-view?id=1354,Megan Melendez,1996,10/13/2016,Raw Nationals 2016,4.,R-JR,-63,61.39,120,127.5,-132.5,60,65,67.5,145,150,155,350,383.39
Megan Melendez,competitions-view?id=1291,Megan Melendez,1996,07/23/2016,5th Annual Central Florida Powerlifting Championships,1.,R-JR,-63,62.90,107.5,117.5,125,60,65,67.5,140,147.5,,340,365.60
Megan Melendez,competitions-view?id=1214,Megan Melendez,1996,05/07/2016,Lift for Life,2.,R-JR,-63,62.50,100,110,120,55,-62.5,-62.5,132.5,145,155,330,356.57
April Purvis,competitions-view?id=1354,April Purvis,1996,10/13/2016,Raw Nationals 2016,5.,R-JR,-63,59.00,125,-132.5,132.5,62.5,67.5,-72.5,145,-155,-155,345,389.68
April Purvis,competitions-view?id=1149,April Purvis,1996,03/19/2016,USA Powerlifting Battle on the Border X,7.,R-O,-63,61.30,117.5,-125,125,57.5,62.5,65,-140,-140,-140,0,0.00
April Purvis,competitions-view?id=1001,April Purvis,1996,11/07/2015,USAPL Fall Festival of Power,2.,R-T3,-63,59.70,105,120,125,-45,50,-52.5,117.5,130,-137.5,305,341.36
Lauren Center,competitions-view?id=1354,Lauren Center,1995,10/13/2016,Raw Nationals 2016,6.,R-JR,-63,60.08,-117.5,-117.5,117.5,65,-72.5,-72.5,155,162.5,-167.5,345,384.23
Lauren Center,competitions-view?id=1321,Lauren Center,1995,08/28/2016,Late Summer Qualifier,-,R-O,-66,61.10,117.5,122.5,125,65,67.5,-72.5,145,157.5,162.5,355,297.85
Perrish Dragovits,competitions-view?id=1354,Perrish Dragovits,1995,10/13/2016,Raw Nationals 2016,7.,R-JR,-63,61.26,115,122.5,127.5,57.5,62.5,-67.5,142.5,-155,155,345,378.53
Perrish Dragovits,competitions-view?id=992,Perrish Dragovits,1995,10/15/2015,2015 Raw Nationals,9.,R-JR,-63,62.30,127.5,-140,-140,62.5,-67.5,-67.5,135,150,-162.5,340,368.25
Joey Lee,competitions-view?id=1354,Joey Lee,1994,10/13/2016,Raw Nationals 2016,8.,R-JR,-63,62.31,105,110,115,55,57.5,60,150,157.5,165,340,368.22
Joey Lee,competitions-view?id=1290,Joey Lee,1994,04/16/2016,2016 California State Championships,2.,R-JR,-63,60.70,97.5,102.5,107.5,55,-57.5,-57.5,137.5,147.5,157.5,320,353.57
Joey Lee,competitions-view?id=1040,Joey Lee,1994,12/05/2015,USA Powerlifting Northern California Regionals,1.,R-JR,-63,62.30,82.5,87.5,92.5,-50,52.5,-55,125,135,142.5,287.5,311.39
VALERIE WILKINS,competitions-view?id=1354,VALERIE WILKINS,1993,10/13/2016,Raw Nationals 2016,9.,R-JR,-63,59.39,122.5,130,135,60,62.5,65,127.5,137.5,-147.5,337.5,379.28
VALERIE WILKINS,competitions-view?id=1297,VALERIE WILKINS,1993,07/30/2016,Rocky Mountain State Games,2.,R-JR,-63,58.90,115,122.5,127.5,57.5,62.5,-65,125,135,140,330,373.23
VALERIE WILKINS,competitions-view?id=743,VALERIE WILKINS,1993,12/06/2014,2014 Colorado State Championships,1.,R-JR,-67.5,65.30,117.5,,,62.5,,,120,,,300,313.65
Caitlyn Buck,competitions-view?id=1354,Caitlyn Buck,1994,10/13/2016,Raw Nationals 2016,10.,R-JR,-63,61.83,105,112.5,-115,65,70,-72.5,145,155,-160,337.5,367.67
Caitlyn Buck,competitions-view?id=1324,Caitlyn Buck,1994,09/10/2016,Bench Press Nationals,1.,R-JR,-63,62.20,,,,62.5,67.5,70,,,,70,75.91
Caitlyn Buck,competitions-view?id=1237,Caitlyn Buck,1994,05/15/2016,IPF Classic Bench Worlds - South Africa,1.,R-JR,-57,56.70,,,,57.5,65,-67.5,,,,65,75.74
Caitlyn Buck,competitions-view?id=1013,Caitlyn Buck,1994,11/14/2015,2015 USAPL Longhorn Open,1.,R-C,-57,56.70,102.5,110,-112.5,62.5,-65,-65,142.5,152.5,-157.5,325,378.69
Caitlyn Buck,competitions-view?id=993,Caitlyn Buck,1994,09/26/2015,Iron Wars,1.,R-JR,-57,56.60,95,102.5,-107.5,60,-65,-65,142.5,150,-152.5,312.5,364.63
Caitlyn Buck,competitions-view?id=921,Caitlyn Buck,1994,08/29/2015,USAPL Bench Press Nationals,1.,R-JR,-57,56.70,,,,62.5,-67.5,-67.5,,,,62.5,72.83
Caitlyn Buck,competitions-view?id=1252,Caitlyn Buck,1994,07/11/2015,2015 Summer Power Fest,1.,R-JR,-57,56.20,92.5,100,-110,62.5,65,-67.5,130,142.5,-150,307.5,360.79
Caitlyn Buck,competitions-view?id=417,Caitlyn Buck,1994,07/12/2014,2014 USAPL Summer Power Fest,1.,R-JR,-56,55.20,90,,,50,,,117.5,,,257.5,306.43
Lauren Parrinello,competitions-view?id=1354,Lauren Parrinello,1992,10/13/2016,Raw Nationals 2016,11.,R-JR,-63,62.16,105,110,-115,67.5,70,72.5,142.5,150,155,337.5,366.19
Lauren Parrinello,competitions-view?id=1304,Lauren Parrinello,1992,08/06/2016,Summer Classic,1.,R-JR,-63,63.00,102.5,105,-107.5,62.5,67.5,-70,140,145,-152.5,317.5,341.00
Lauren Parrinello,competitions-view?id=1202,Lauren Parrinello,1992,04/24/2016,Inaugural MASS Weekend Powerlifting Meet,5.,R-O,-72,63.40,102.5,105,107.5,60,62.5,65,130,140,142.5,315,336.67
Rosalie Hutson,competitions-view?id=1354,Rosalie Hutson,1995,10/13/2016,Raw Nationals 2016,12.,R-JR,-63,62.54,112.5,120,125,52.5,57.5,-60,137.5,147.5,155,337.5,364.47
Rosalie Hutson,competitions-view?id=1155,Rosalie Hutson,1995,03/19/2016,USA Powerlifting Pennsylvania States Championships,2.,R-JR,-63,60.30,102.5,107.5,112.5,47.5,50,-55,107.5,117.5,122.5,285,316.52
Rosalie Hutson,competitions-view?id=888,Rosalie Hutson,1995,08/01/2015,New Jersey State Championships,1.,R-T3,-72,63.40,-105,110,-125,45,47.5,52.5,132.5,140,-145,302.5,323.31
Lisa Coligan,competitions-view?id=1354,Lisa Coligan,1994,10/13/2016,Raw Nationals 2016,13.,R-JR,-63,62.85,107.5,120,-125,62.5,67.5,-72.5,137.5,142.5,145,332.5,357.74
Lisa Coligan,competitions-view?id=1113,Lisa Coligan,1994,02/20/2016,2016 USA Powerlifting Aggie Showdown,1.,R-JR,-63,62.40,105,115,120,62.5,67.5,-72.5,117.5,127.5,137.5,325,351.59
Lisa Coligan,competitions-view?id=1252,Lisa Coligan,1994,07/11/2015,2015 Summer Power Fest,5.,R-JR,-63,60.70,85,90,97.5,57.5,62.5,-67.5,107.5,115,122.5,282.5,312.13
Montana Meleney,competitions-view?id=1354,Montana Meleney,1993,10/13/2016,Raw Nationals 2016,47.,R-O,-63,61.76,110,-115,-117.5,62.5,67.5,70,140,145,150,330,359.80
Montana Meleney,competitions-view?id=1214,Montana Meleney,1993,05/07/2016,Lift for Life,1.,R-JR,-63,61.80,110,117.5,122.5,60,65,70,142.5,150,157.5,350,381.43
Sydney Shade,competitions-view?id=1354,Sydney Shade,1996,10/13/2016,Raw Nationals 2016,15.,R-JR,-63,62.52,112.5,117.5,122.5,70,75,77.5,125,130,-132.5,330,356.47
Sydney Shade,competitions-view?id=1311,Sydney Shade,1996,08/20/2016,Maryland State Championship,1.,R-O,-63,62.80,110,117.5,120,65,67.5,72.5,120,127.5,-135,320,344.48
Sydney Shade,competitions-view?id=1182,Sydney Shade,1996,04/14/2016,2016 USA Powerlifting Collegiate Nationals,13.,R-C,-72,68.20,112.5,117.5,125,65,67.5,70,117.5,125,132.5,327.5,331.79
Sydney Shade,competitions-view?id=1158,Sydney Shade,1996,03/05/2016,2016 USA Powerlifting Terrapin Open,2.,R-O,-72,67.80,105,115,122.5,65,-70,-70,-112.5,112.5,115,302.5,307.76
Sydney Shade,competitions-view?id=1022,Sydney Shade,1996,11/21/2015,USA Powerlifting Maryland State Championship,2.,R-T3,-72,68.70,97.5,105,112.5,62.5,67.5,-70,110,115,120,300,302.37
Sydney Shade,competitions-view?id=813,Sydney Shade,1996,04/18/2015,USAPL Terrapin Invitational,2.,R-O,-84,72.50,90,97.5,-107.5,57.5,62.5,67.5,97.5,105,117.5,282.5,274.48
Hope McAfee,competitions-view?id=1354,Hope McAfee,1995,10/13/2016,Raw Nationals 2016,16.,R-JR,-63,61.49,110,120,125,55,60,-62.5,125,135,142.5,327.5,358.29
Hope McAfee,competitions-view?id=1182,Hope McAfee,1995,04/14/2016,2016 USA Powerlifting Collegiate Nationals,7.,R-C,-63,61.60,115,130,-137.5,-52.5,52.5,-60,125,-140,-140,307.5,335.94
Hope McAfee,competitions-view?id=1076,Hope McAfee,1995,01/17/2016,USA Powerlifting Winter Games of Texas,1.,R-C,-63,62.90,100,110,117.5,50,55,57.5,107.5,127.5,137.5,312.5,336.03
Hope McAfee,competitions-view?id=1252,Hope McAfee,1995,07/11/2015,2015 Summer Power Fest,3.,R-JR,-63,60.00,102.5,117.5,-127.5,47.5,52.5,-55,117.5,132.5,-140,302.5,337.26
Hope McAfee,competitions-view?id=841,Hope McAfee,1995,04/25/2015,2015 USAPL Texas State Championships,1.,R-T3,-63,61.50,97.5,107.5,115,50,-55,-55,115,130,-140,295,322.70
Renee Frohnert,competitions-view?id=1354,Renee Frohnert,1993,10/13/2016,Raw Nationals 2016,17.,R-JR,-63,62.97,90,95,100,62.5,65,67.5,105,112.5,-120,280,300.80
Renee Frohnert,competitions-view?id=992,Renee Frohnert,1993,10/15/2015,2015 Raw Nationals,47.,R-O,-63,62.00,92.5,97.5,-102.5,60,62.5,-67.5,95,102.5,112.5,272.5,296.23
Renee Frohnert,competitions-view?id=742,Renee Frohnert,1993,11/22/2014,2014 Stars and Stripes Squat- BP and DL Championships,1.,R-JR,-56,54.80,,,,,,,115,,,115,137.62
Renee Frohnert,competitions-view?id=532,Renee Frohnert,1993,12/07/2013,2013 American Open,-,R-JR,-60,58.40,77.5,,,55,,,110,,,242.5,276.11
Brianna Schneider,competitions-view?id=1354,Brianna Schneider,1995,10/13/2016,Raw Nationals 2016,18.,R-JR,-63,62.52,80,90,-100,50,-55,-55,105,120,-127.5,260,280.85
Brianna Schneider,competitions-view?id=1292,Brianna Schneider,1995,07/30/2016,Ohio State Championship,4.,R-O,-63,61.80,,,,47.5,52.5,-57.5,102.5,112.5,120,172.5,187.99
Brianna Schneider,competitions-view?id=1182,Brianna Schneider,1995,04/14/2016,2016 USA Powerlifting Collegiate Nationals,19.,R-C,-63,61.90,70,-75,-80,40,42.5,45,87.5,97.5,105,220,239.45
Brianna Schneider,competitions-view?id=1124,Brianna Schneider,1995,02/27/2016,2016 USA Powerlifting Collegiate Qualifier,2.,R-C,-63,60.30,55,62.5,67.5,32.5,35,40,82.5,85,100,207.5,230.45
Lyndsay Rathbun,competitions-view?id=1354,Lyndsay Rathbun,1993,10/13/2016,Raw Nationals 2016,19.,R-JR,-63,61.61,92.5,97.5,-102.5,45,-47.5,-47.5,100,107.5,112.5,255,278.56
Lyndsay Rathbun,competitions-view?id=1025,Lyndsay Rathbun,1993,12/04/2015,14th Annual USAPL American Open Powerlifting Championships,8.,R-O,-63,60.40,82.5,87.5,-92.5,37.5,42.5,-45,-97.5,97.5,-102.5,227.5,252.34
Lyndsay Rathbun,competitions-view?id=741,Lyndsay Rathbun,1993,10/11/2014,Penn State Iron Lion Meet,5.,R-JR,-67.5,61.80,56.7,,,20.4,,,77.1,,,154.2,168.07
Adelaide Hurlbert,competitions-view?id=1354,Adelaide Hurlbert,1993,10/13/2016,Raw Nationals 2016,20.,R-JR,-63,61.77,75,82.5,87.5,52.5,57.5,-60,102.5,107.5,110,255,278.00
Adelaide Hurlbert,competitions-view?id=1264,Adelaide Hurlbert,1993,07/09/2016,Liberty Games,1.,R-JR,-63,61.90,75,80,82.5,47.5,50,55,85,92.5,105,242.5,263.94
Ariella Wagner,competitions-view?id=1354,Ariella Wagner,1994,10/13/2016,Raw Nationals 2016,21.,R-JR,-63,62.11,75,80,82.5,42.5,47.5,52.5,75,82.5,87.5,222.5,241.55
Ariella Wagner,competitions-view?id=1198,Ariella Wagner,1994,04/30/2016,SBWC Spring Classic,3.,R-JR,-63,61.00,80,85,87.5,40,42.5,45,97.5,107.5,112.5,245,269.67
Olivia Wible,competitions-view?id=1354,Olivia Wible,1995,10/13/2016,Raw Nationals 2016,22.,R-JR,-63,59.00,,,,,,,,,,0,0.00
Olivia Wible,competitions-view?id=1160,Olivia Wible,1995,04/02/2016,Arizona State Championships,3.,R-JR,-63,62.10,72.5,80,-85,45,-50,-50,90,97.5,102.5,227.5,247.02
Olivia Wible,competitions-view?id=1068,Olivia Wible,1995,01/23/2016,USA Powerlifting 59 Bus Brewery Winter Classic,2.,R-O,-72,63.20,67.5,72.5,77.5,42.5,47.5,-52.5,87.5,95,-100,220,235.71
Olivia Wible,competitions-view?id=1006,Olivia Wible,1995,11/21/2015,AZ Fall Championships,8.,R-O,-72,64.80,67.5,-72.5,-72.5,42.5,-47.5,47.5,87.5,92.5,95,210,220.82
Diana Hernandez-Avalos,competitions-view?id=1354,Diana Hernandez-Avalos,1994,10/13/2016,Raw Nationals 2016,6.,R-O,-72,71.75,170,-180,-180,85,-90,-90,170,177.5,185,440,430.45
Diana Hernandez-Avalos,competitions-view?id=1277,Diana Hernandez-Avalos,1994,07/16/2016,2016 California State Games,1.,R-O,-72,72.00,162.5,170,180,80,85,-90,162.5,170,177.5,442.5,431.88
Diana Hernandez-Avalos,competitions-view?id=1182,Diana Hernandez-Avalos,1994,04/14/2016,2016 USA Powerlifting Collegiate Nationals,1.,R-C,-72,72.00,167.5,175,180,82.5,87.5,90,167.5,175,-180,445,434.32
Diana Hernandez-Avalos,competitions-view?id=1024,Diana Hernandez-Avalos,1994,12/05/2015,West Coast Regionals,1.,R-JR,-72,69.70,150,-165,-165,75,77.5,-80,145,152.5,160,387.5,386.65
Diana Hernandez-Avalos,competitions-view?id=906,Diana Hernandez-Avalos,1994,06/27/2015,USAPL NorCal Open,1.,R-JR,-72,70.40,125,135,145,65,70,77.5,110,130,140,362.5,359.24
Ellen Liverpool,competitions-view?id=1354,Ellen Liverpool,1993,10/13/2016,Raw Nationals 2016,2.,R-JR,-72,71.05,157.5,167.5,-175,67.5,72.5,77.5,172.5,182.5,192.5,437.5,430.85
Ellen Liverpool,competitions-view?id=1202,Ellen Liverpool,1993,04/24/2016,Inaugural MASS Weekend Powerlifting Meet,1.,R-O,-72,71.00,145,152.5,160,65,70,75,162.5,172.5,183,418,411.81
Ellen Liverpool,competitions-view?id=1025,Ellen Liverpool,1993,12/04/2015,14th Annual USAPL American Open Powerlifting Championships,1.,R-O,-72,70.30,137.5,145,152.5,65,70,75,147.5,160,170,397.5,394.28
Rosemary Squillace,competitions-view?id=1354,Rosemary Squillace,1992,10/13/2016,Raw Nationals 2016,3.,R-JR,-72,69.08,142.5,152.5,155,92.5,97.5,-102.5,165,-172.5,175,427.5,429.21
Rosemary Squillace,competitions-view?id=1244,Rosemary Squillace,1992,06/04/2016,2016 Missouri State Open,1.,R-O,-72,71.30,145,152.5,-155,90,95,100,165,175,-180,427.5,419.98
Rosemary Squillace,competitions-view?id=1033,Rosemary Squillace,1992,12/05/2015,USAPL Colorado State Championships,7.,R-O,-72,70.80,,,,85,90,95,,,,95,93.77
Julie Brookfield,competitions-view?id=1354,Julie Brookfield,1993,10/13/2016,Raw Nationals 2016,4.,R-JR,-72,71.55,147.5,157.5,-162.5,80,85,87.5,172.5,182.5,-195,427.5,418.99
Julie Brookfield,competitions-view?id=1300,Julie Brookfield,1993,08/13/2016,Juggernaut Summer Showdown,1.,R-O,-72,71.20,137.5,145,152.5,72.5,77.5,82.5,150,167.5,177.5,412.5,405.65
Julie Brookfield,competitions-view?id=1290,Julie Brookfield,1993,04/16/2016,2016 California State Championships,1.,R-O,-72,69.60,130,142.5,150,67.5,77.5,-87.5,157.5,170,-185,397.5,397.02
Julie Brookfield,competitions-view?id=1040,Julie Brookfield,1993,12/05/2015,USA Powerlifting Northern California Regionals,1.,R-JR,-72,71.40,127.5,142.5,145,65,75,-82.5,145,162.5,170,390,382.79
Gina Hensley,competitions-view?id=1354,Gina Hensley,1995,10/13/2016,Raw Nationals 2016,5.,R-JR,-72,70.89,142.5,150,155,77.5,80,82.5,165,172.5,175,412.5,406.85
Gina Hensley,competitions-view?id=1184,Gina Hensley,1995,04/16/2016,ABBRx Natural and Fit USA Powerlifting Meet,1.,R-O,-72,71.20,135,145,-150,75,80,-82.5,175,185,190,415,408.11
Gina Hensley,competitions-view?id=1330,Gina Hensley,1995,11/14/2015,2015 Michigan Powerlifting and Bench Press Championships,1.,R-JR,-72,71.67,130,137.5,-145,72.5,77.5,-80,160,-170,-170,375,367.13
Gina Hensley,competitions-view?id=992,Gina Hensley,1995,10/15/2015,2015 Raw Nationals,2.,R-T3,-72,70.70,130,137.5,145,72.5,77.5,-80,160,-170,-177.5,382.5,377.95
Gina Hensley,competitions-view?id=1055,Gina Hensley,1995,07/12/2015,2015 USAPL Ohio State Championships,3.,R-O,-63,62.90,120,-130,-130,65,70,-73,145,152.5,-155,342.5,368.29
Gina Hensley,competitions-view?id=799,Gina Hensley,1995,03/21/2015,1st Annual ABBRx Natural and Fit USAPL Raw Powerlifting Meet,1.,R-T3,-72,65.80,132.5,,,70,,,160,,,362.5,376.89
Gina Hensley,competitions-view?id=730,Gina Hensley,1995,11/01/2014,Michigan State PL & BP Championships,1.,R-T3,-67.5,66.20,130,,,70,,,155,,,355,367.46
Gina Hensley,competitions-view?id=721,Gina Hensley,1995,09/27/2014,Kalamazoo Klassic II,1.,R-T3,-67.5,67.10,130,,,67.5,,,155,,,352.5,361.31
Gina Hensley,competitions-view?id=418,Gina Hensley,1995,08/02/2014,Iron Works Open X,1.,R-T3,-67.5,65.00,125,,,65,,,150,,,340,356.69
Gina Hensley,competitions-view?id=860,Gina Hensley,1995,07/17/2014,2014 Raw Nationals,1.,R-T3,-63,62.70,110,120,125,60,-65,-65,155,160,-165,345,371.88
Gina Hensley,competitions-view?id=393,Gina Hensley,1995,05/10/2014,5th Annual Ironman Push/Pull Meet,1.,R-T3,-67.5,67.00,,,,70,,,170,,,240,246.26
Gina Hensley,competitions-view?id=352,Gina Hensley,1995,02/28/2014,Arnold,1.,R-T3,-72,66.60,120.2,,,63.5,,,154.2,,,337.9,348.24
Taylor Carney,competitions-view?id=1354,Taylor Carney,1993,10/13/2016,Raw Nationals 2016,13.,R-O,-72,70.80,152.5,160,-165,82.5,85,-87.5,165,-172.5,-172.5,410,404.71
Taylor Carney,competitions-view?id=1249,Taylor Carney,1993,06/04/2016,2016 North Carolina State Championships,1.,R-O,-72,71.30,147.5,155,160,82.5,85,87.5,165,172.5,177.5,425,417.52
Lindsey Raker,competitions-view?id=1354,Lindsey Raker,1995,10/13/2016,Raw Nationals 2016,7.,R-JR,-72,71.32,122.5,130,-145,72.5,80,-82.5,165,175,180,390,383.10
Lindsey Raker,competitions-view?id=1301,Lindsey Raker,1995,08/15/2016,14th Annual North American Championships,1.,R-JR,-72,71.50,122.5,132.5,-140,72.5,77.5,80,162.5,170,175,387.5,379.98
Lindsey Raker,competitions-view?id=1182,Lindsey Raker,1995,04/14/2016,2016 USA Powerlifting Collegiate Nationals,4.,R-C,-72,71.30,127.5,-132.5,-132.5,77.5,-82.5,-82.5,-167.5,-177.5,177.5,382.5,375.77
Lindsey Raker,competitions-view?id=1110,Lindsey Raker,1995,02/13/2016,2016 USA Powerlifting River's Edge,1.,R-JR,-72,71.80,125,-130,130,72.5,77.5,-82.5,165,-177.5,182.5,390,381.38
Lindsey Raker,competitions-view?id=1031,Lindsey Raker,1995,12/05/2015,USAPL Kansas State Open,1.,R-O,-72,71.30,122.5,-132.5,-132.5,72.5,-80,-80,165,175,180,375,368.40
Lindsey Raker,competitions-view?id=992,Lindsey Raker,1995,10/15/2015,2015 Raw Nationals,5.,R-JR,-72,70.40,125,-132.5,-132.5,77.5,80,-82.5,162.5,170,-185,375,371.63
Lindsey Raker,competitions-view?id=1473,Lindsey Raker,1995,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-JR,-72,70.61,117.5,125,-130,72.5,67.5,-70,117.5,125,132.5,330,326.34
Lindsey Raker,competitions-view?id=767,Lindsey Raker,1995,02/14/2015,RMLC Raw Collegiate Invitational,1.,R-T3,-72,70.90,130,,,72.5,,,170,,,372.5,367.36
Lindsey Raker,competitions-view?id=753,Lindsey Raker,1995,11/15/2014,2014 MO USAPL Rivers Edge,2.,R-T3,-67.5,66.60,,,,70,,,,,,70,72.14
Audrey Carpenter,competitions-view?id=1354,Audrey Carpenter,1993,10/13/2016,Raw Nationals 2016,23.,R-O,-72,70.68,140,-150,-150,65,70,-75,162.5,170,-177.5,380,375.55
Audrey Carpenter,competitions-view?id=1275,Audrey Carpenter,1993,07/16/2016,2016 Virginia Beach Battle,1.,R-JR,-72,71.20,130,140,150,65,70,-75,157.5,167.5,-172.5,387.5,381.07
Audrey Carpenter,competitions-view?id=1202,Audrey Carpenter,1993,04/24/2016,Inaugural MASS Weekend Powerlifting Meet,2.,R-O,-72,71.90,130,140,-150,62.5,67.5,72.5,145,155,162.5,375,366.34
Audrey Carpenter,competitions-view?id=1111,Audrey Carpenter,1993,02/20/2016,USA Powerlifting 2016 Richmond Open,2.,R-JR,-72,70.40,130,140,-150,65,70,-75,145,-157.5,-157.5,355,351.81
Audrey Carpenter,competitions-view?id=992,Audrey Carpenter,1993,10/15/2015,2015 Raw Nationals,7.,R-JR,-72,70.20,107.5,120,130,55,65,-75,-132.5,145,-155,340,337.59
Hannah Kleman,competitions-view?id=1354,Hannah Kleman,1994,10/13/2016,Raw Nationals 2016,9.,R-JR,-72,63.48,-110,-110,110,72.5,80,85,170,177.5,182.5,377.5,403.09
Hannah Kleman,competitions-view?id=1182,Hannah Kleman,1994,04/14/2016,2016 USA Powerlifting Collegiate Nationals,3.,R-C,-72,67.90,-122.5,122.5,127.5,77.5,80,-82.5,167.5,177.5,-182.5,385,391.28
Hannah Kleman,competitions-view?id=1124,Hannah Kleman,1994,02/27/2016,2016 USA Powerlifting Collegiate Qualifier,1.,R-C,-72,67.80,115,117.5,120,72.5,77.5,-82.5,170,-177.5,-177.5,367.5,373.89
Hannah Kleman,competitions-view?id=992,Hannah Kleman,1994,10/15/2015,2015 Raw Nationals,6.,R-JR,-72,65.60,-112.5,-112.5,112.5,65,72.5,-80,152.5,162.5,172.5,357.5,372.52
Maria Capuano,competitions-view?id=1354,Maria Capuano,1992,10/13/2016,Raw Nationals 2016,10.,R-JR,-72,70.11,135,142.5,145,72.5,75,77.5,147.5,155,-165,377.5,375.16
Maria Capuano,competitions-view?id=1341,Maria Capuano,1992,09/11/2016,USA Powerlifting Connecticut Last Show for Nationals,1.,R-O,-72,70.00,130,137.5,142.5,70,-75,-75,140,145,155,367.5,365.59
Kayla Ferber,competitions-view?id=1354,Kayla Ferber,1994,10/13/2016,Raw Nationals 2016,28.,R-O,-72,69.30,112.5,120,122.5,75,80,-85,155,165,170,372.5,373.17
Kayla Ferber,competitions-view?id=1292,Kayla Ferber,1994,07/30/2016,Ohio State Championship,2.,R-O,-72,67.30,107.5,117.5,122.5,70,77.5,80,150,162.5,-167.5,365,373.32
Kayla Ferber,competitions-view?id=1120,Kayla Ferber,1994,03/06/2016,Arnold - NextLifter Ohio Classic Push-pull,1.,R-JR,-72,65.80,,,,70,75,-77.5,147.5,160,-165,235,244.33
Kayla Ferber,competitions-view?id=1055,Kayla Ferber,1994,07/12/2015,2015 USAPL Ohio State Championships,1.,R-JR,-63,61.70,,,,67.5,72.5,-75,145,155,162.5,235,256.41
Kayla Ferber,competitions-view?id=721,Kayla Ferber,1994,09/27/2014,Kalamazoo Klassic II,1.,R-JR,-67.5,66.10,102.5,,,72.5,,,160,,,335,347.13
Kayla Ferber,competitions-view?id=433,Kayla Ferber,1994,06/14/2014,BIG K's 13th ANNUAL POWERLIFTING CHAMPIONSHIPS,1.,R-T3,-67.5,66.70,113.4,,,65.8,,,154.2,,,333.4,343.20
Kayla Ferber,competitions-view?id=387,Kayla Ferber,1994,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,2.,R-T3,-67.5,67.10,102.1,,,72.6,,,147.4,,,322.1,330.15
Mary Fleckenstein,competitions-view?id=1354,Mary Fleckenstein,1996,10/13/2016,Raw Nationals 2016,12.,R-JR,-72,66.35,125,132.5,-137.5,62.5,65,70,127.5,135,145,347.5,359.11
Mary Fleckenstein,competitions-view?id=1220,Mary Fleckenstein,1996,05/14/2016,Westchester Championships,1.,R-JR,-72,66.70,110,117.5,122.5,60,67.5,-70,112.5,122.5,132.5,322.5,331.98
Mary Fleckenstein,competitions-view?id=1174,Mary Fleckenstein,1996,08/15/2015,2015 USAPL Limitless Championship,2.,R-T3,-63,61.00,-85,97.5,100,52.5,-57.5,-57.5,110,117.5,-130,270,297.19
Alyssa Brown,competitions-view?id=1354,Alyssa Brown,1994,10/13/2016,Raw Nationals 2016,14.,R-JR,-72,64.74,132.5,142.5,147.5,62.5,67.5,70,115,120,-127.5,337.5,355.12
Alyssa Brown,competitions-view?id=1296,Alyssa Brown,1994,08/13/2016,Powerlifting for Pups,1.,R-JR,-72,64.70,122.5,132.5,142.5,62.5,65,-75,110,117.5,-125,325,342.13
Alyssa Brown,competitions-view?id=1057,Alyssa Brown,1994,12/12/2015,USA Powerlifting Georgia & Southern States,3.,R-JR,-72,64.50,115,122.5,-132.5,60,65,-70,110,117.5,-122.5,305,321.81
Alyssa Brown,competitions-view?id=728,Alyssa Brown,1994,10/25/2014,2014 GA & Southern States BP & PL Championships,2.,R-JR,-75,68.70,120,,,57.5,,,115,,,292.5,294.81
Alyssa Brown,competitions-view?id=527,Alyssa Brown,1994,11/09/2013,2013 USAPL Georgia & Southern States,-,R-T3,-56,54.60,85,,,40,,,92.5,,,217.5,261.04
KODI HUMPHREY,competitions-view?id=1354,KODI HUMPHREY,1995,10/13/2016,Raw Nationals 2016,15.,R-JR,-72,70.39,117.5,125,132.5,60,62.5,65,125,132.5,140,337.5,334.50
KODI HUMPHREY,competitions-view?id=1330,KODI HUMPHREY,1995,11/14/2015,2015 Michigan Powerlifting and Bench Press Championships,5.,R-JR,-63,62.14,92.5,100,105,50,55,-57.5,107.5,115,120,280,303.86
Darian Royse,competitions-view?id=1354,Darian Royse,1993,10/13/2016,Raw Nationals 2016,16.,R-JR,-72,69.10,-92.5,95,105,67.5,72.5,-75,132.5,142.5,147.5,325,326.24
Darian Royse,competitions-view?id=1249,Darian Royse,1993,06/04/2016,2016 North Carolina State Championships,5.,R-O,-72,69.70,70,82.5,92.5,60,70,-75,115,127.5,137.5,300,299.34
